permno,hdrcusip,permco,siccd,nasdissuno,yyyymmdd,sharetype,securitytype,securitysubtype,usincflg,issuertype,primaryexch,conditionaltype,tradingstatusflg,dlycaldt,dlydelflg,dlyprc,dlyprcflg,dlycap,dlycapflg,dlyprevprc,dlyprevprcflg,dlyprevdt,dlyprevcap,dlyprevcapflg,dlyret,dlyretx,dlyreti,dlyretmissflg,dlyretdurflg,dlyorddivamt,dlynonorddivamt,dlyfacprc,dlydistretflg,dlyvol,dlyclose,dlylow,dlyhigh,dlybid,dlyask,dlyopen,dlynumtrd,dlymmcnt,dlyprcvol,dlycumfacpr,dlycumfacshr,cusip,ticker,exchangetier,shrout
84398,78462F10,46699,6726,0,20090812,NS,FUND,ETF,Y,ACOR,R,RW,A,2009-08-12,N,100.8,TR,68406912.0,BP,99.73,TR,2009-08-11,67680767.2,PB,0.010729,0.010729,0.0,NA,D1,0.0,0.0,1.0,NO,219052400.0,100.8,99.51,101.56,100.78,100.79,99.56,,,22080481920.0,1.0,1.0,78462F10,SPY,N/A,678640
84398,78462F10,46699,6726,0,20090813,NS,FUND,ETF,Y,ACOR,R,RW,A,2009-08-13,N,101.57,TR,68929464.8,BP,100.8,TR,2009-08-12,68406912.0,PB,0.007639,0.007639,0.0,NA,D1,0.0,0.0,1.0,NO,176449500.0,101.57,100.26,101.61,101.58,101.58,101.26,,,17921975715.0,1.0,1.0,78462F10,SPY,N/A,678640
84398,78462F10,46699,6726,0,20090814,NS,FUND,ETF,Y,ACOR,R,RW,A,2009-08-14,N,100.79,TR,68400125.6,BP,101.57,TR,2009-08-13,68929464.8,PB,-0.007679,-0.007679,0.0,NA,D1,0.0,0.0,1.0,NO,199691200.0,100.79,99.7,101.6,100.74,100.74,101.52,,,20126876048.0,1.0,1.0,78462F10,SPY,N/A,678640
84398,78462F10,46699,6726,0,20090817,NS,FUND,ETF,Y,ACOR,R,RW,A,2009-08-17,N,98.31,TR,66717098.4,BP,100.79,TR,2009-08-14,68400125.6,PB,-0.024606,-0.024606,0.0,NA,D3,0.0,0.0,1.0,NO,237892600.0,98.31,98.115,98.95,98.25,98.25,98.85,,,23387221506.0,1.0,1.0,78462F10,SPY,N/A,678640
84398,78462F10,46699,6726,0,20090818,NS,FUND,ETF,Y,ACOR,R,RW,A,2009-08-18,N,99.09,TR,67246437.6,BP,98.31,TR,2009-08-17,66717098.4,PB,0.007934,0.007934,0.0,NA,D1,0.0,0.0,1.0,NO,173461400.0,99.09,98.35,99.44,99.17,99.16,98.53,,,17188290126.0,1.0,1.0,78462F10,SPY,N/A,678640
84398,78462F10,46699,6726,0,20090819,NS,FUND,ETF,Y,ACOR,R,RW,A,2009-08-19,N,99.96,TR,67836854.4,BP,99.09,TR,2009-08-18,67246437.6,PB,0.00878,0.00878,0.0,NA,D1,0.0,0.0,1.0,NO,192812700.0,99.96,98.21,100.3,99.99,100.0,98.31,,,19273557492.0,1.0,1.0,78462F10,SPY,N/A,678640
84398,78462F10,46699,6726,0,20090820,NS,FUND,ETF,Y,ACOR,R,RW,A,2009-08-20,N,100.99,TR,68535853.6,BP,99.96,TR,2009-08-19,67836854.4,PB,0.010304,0.010304,0.0,NA,D1,0.0,0.0,1.0,NO,174131200.0,100.99,99.87,101.22,101.01,101.0,100.09,,,17585509888.0,1.0,1.0,78462F10,SPY,N/A,678640
84398,78462F10,46699,6726,0,20090821,NS,FUND,ETF,Y,ACOR,R,RW,A,2009-08-21,N,102.97,TR,69879560.8,BP,100.99,TR,2009-08-20,68535853.6,PB,0.019606,0.019606,0.0,NA,D1,0.0,0.0,1.0,NO,224604900.0,102.97,101.62,103.13,102.93,102.92,101.82,,,23127566553.0,1.0,1.0,78462F10,SPY,N/A,678640
84398,78462F10,46699,6726,0,20090824,NS,FUND,ETF,Y,ACOR,R,RW,A,2009-08-24,N,102.96,TR,69872774.4,BP,102.97,TR,2009-08-21,69879560.8,PB,-9.7e-05,-9.7e-05,0.0,NA,D3,0.0,0.0,1.0,NO,191278900.0,102.96,102.59,103.95,102.94,102.95,103.39,,,19694075544.0,1.0,1.0,78462F10,SPY,N/A,678640
84398,78462F10,46699,6726,0,20090825,NS,FUND,ETF,Y,ACOR,R,RW,A,2009-08-25,N,103.16,TR,70008502.4,BP,102.96,TR,2009-08-24,69872774.4,PB,0.001943,0.001943,0.0,NA,D1,0.0,0.0,1.0,NO,215310600.0,103.16,102.94,104.26,103.15,103.15,103.37,,,22211441496.0,1.0,1.0,78462F10,SPY,N/A,678640
